"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"stiP","","Cysteine protease StiP","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2542","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2554","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2579","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2620","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"pyrE_2","","Orotate phosphoribosyltransferase","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2624","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2654","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2657","immR_1","HTH-type transcriptional regulator ImmR","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2658","ytrB_6","ABC transporter ATP-binding protein YtrB","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2659","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2667","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2668","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2694","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2696","ddpC_2","putative D,D-dipeptide transport system permease protein DdpC","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"gadB","","Glutamate decarboxylase","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2732","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2739","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2802","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2841","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2842","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2843","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2844","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2845","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2846","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2847","","Putative conjugal transfer protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2848","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2849","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2850","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2851","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2852","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2853","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2854","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2855","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"trxA_4","","Thioredoxin","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"hfq_3","","RNA-binding protein Hfq","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"pagR_6","","Transcriptional repressor PagR","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"bdbC_2","","Disulfide bond formation protein C","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2877","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2879","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2884","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2885","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2903","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2923","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2933","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2939","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"yknY_5","","putative ABC transporter ATP-binding protein YknY","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2943","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_2953","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"dppE_6","","Dipeptide-binding protein DppE","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_3050","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_3388","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_3450","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_3571","ftsW_3","putative peptidoglycan glycosyltransferase FtsW","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_3706","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_3722","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_3753","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_3754","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"rfbF","","Glucose-1-phosphate cytidylyltransferase","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_401","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"hpaH","","Anthranilate 3-monooxygenase oxygenase component","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"arlR_5","","Response regulator ArlR","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_4142","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_4145","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"xerS","","Tyrosine recombinase XerS","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_4189","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_419","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_4191","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_4281","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"xerD_4","","Tyrosine recombinase XerD","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_4284","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_4285","","Ribonuclease","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_4286","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_45","fes","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"dppE_8","","Dipeptide-binding protein DppE","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_5129","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"isdC_2","","Iron-regulated surface determinant protein C","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"cotX_1","","Spore coat protein X","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_5609","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"repX","","Plasmid replication protein RepX","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_5799","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"mgtB_1","","Magnesium-transporting ATPase, P-type 1","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"ltrA_5","","Group II intron-encoded protein LtrA","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_903","","hypothetical protein","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"group_9399","","hypothetical protein","5","0","3","8","62.5","100.0","inf","0.025641025641025654","1.0","0.1762099286851763","1","1","0","1.0","1.0"
"group_996","fabG_6","putative oxidoreductase","0","5","8","3","0.0","37.5","0.0","0.025641025641025654","1.0","0.1762099286851763","1","0","1","1.0","1.0"
"gloC_1","","Hydroxyacylglutathione hydrolase GloC","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
"group_291","","putative FAD-linked oxidoreductase","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
"group_3159","","hypothetical protein","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
"group_4995","","hypothetical protein","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
"group_5015","","hypothetical protein","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
"group_5049","","hypothetical protein","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
"group_7838","","hypothetical protein","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
"group_7882","","hypothetical protein","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
"group_822","","hypothetical protein","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
"yjeH_1","","L-methionine/branched-chain amino acid exporter YjeH","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
"group_8582","","hypothetical protein","7","2","1","6","87.5","75.0","21.0","0.04055944055944054","1.0","0.27599940166785075","1","1","1","1.0","1.0"
